Valor1,Codigo_Operador,Valor2,Resultado
22,3,68,0.324
30,1,32,-2
97,0,9,106
30,2,10,300
50,2,83,4150
59,3,6,9.833
4,3,42,0.095
33,3,40,0.825
91,1,40,51
7,0,49,56
49,0,12,61
88,1,32,56
91,2,34,3094
82,1,26,56
67,3,34,1.971
12,0,50,62
1,1,86,-85
13,0,32,45
46,2,49,2254
30,2,22,660
97,0,76,173
17,3,33,0.515
66,3,57,1.158
53,2,20,1060
80,2,90,7200
63,3,96,0.656
9,2,68,612
16,2,66,1056
21,0,80,101
89,2,72,6408
85,3,12,7.083
5,1,53,-48
88,2,81,7128
87,0,36,123
74,3,44,1.682
1,2,43,43
46,2,20,920
49,0,79,128
94,3,43,2.186
2,3,95,0.021
89,0,62,151
1,1,19,-18
90,3,8,11.25
98,1,60,38
51,2,38,1938
77,2,27,2079
10,3,17,0.588
57,1,47,10
72,0,51,123
95,1,52,43
30,2,34,1020
92,1,44,48
81,2,52,4212
62,0,11,73
80,0,99,179
2,0,2,4
81,0,81,162
58,1,48,10
52,1,42,10
9,0,13,22
13,3,73,0.178
73,3,58,1.259
16,1,64,-48
25,2,73,1825
54,1,69,-15
87,1,39,48
51,2,6,306
91,2,33,3003
16,2,92,1472
33,0,84,117
30,2,46,1380
99,0,40,139
51,0,55,106
17,1,65,-48
56,2,72,4032
70,2,90,6300
2,2,100,200
50,2,67,3350
46,3,44,1.045
54,1,2,52
86,1,76,10
59,3,67,0.881
80,1,70,10
14,3,40,0.35
44,1,92,-48
13,1,100,-87
34,2,41,1394
32,0,52,84
30,2,58,1740
10,1,96,-86
7,1,88,-81
85,3,48,1.771
4,1,80,-76
26,3,64,0.406
70,3,82,0.854
82,0,63,145
51,1,12,39
43,2,49,2107
83,0,45,128
26,2,57,1482
92,2,96,8832
100,1,95,5
57,2,89,5073
19,2,94,1786
18,1,73,-55
66,2,21,1386
68,3,82,0.829
30,2,70,2100
10,1,29,-19
43,3,14,3.071
7,1,21,-14
57,0,31,88
60,3,89,0.674
79,1,81,-2
61,0,67,128
9,3,56,0.161
94,3,75,1.253
84,2,48,4032
22,0,4,26
100,1,28,72
90,2,78,7020
66,0,68,134
92,3,75,1.227
7,2,18,126
51,3,56,0.911
18,1,6,12
27,0,5,32
34,0,16,50
96,3,12,8.0
94,3,79,1.19
53,0,86,139
41,3,81,0.506
58,2,47,2726
35,0,53,88
83,2,19,1577
79,1,14,65
40,2,21,840
73,1,8,65
44,3,63,0.698
21,0,1,22
58,0,87,145
9,2,34,306
38,2,3,114
37,1,30,7
75,1,35,40
77,1,17,60
41,1,39,2
10,2,8,80
74,1,9,65
5,0,27,32
38,1,31,7
16,3,79,0.203
5,2,62,310
13,0,20,33
69,3,89,0.775
81,2,72,5832
34,1,66,-32
32,3,8,4.0
96,2,22,2112
93,3,23,4.043
42,3,61,0.689
91,3,3,30.333
85,0,14,99
25,1,52,-27
26,2,42,1092
47,0,57,104
31,1,62,-31
90,2,80,7200
6,0,83,89
35,2,41,1435
66,1,59,7
61,2,67,4087
37,0,17,54
19,2,59,1121
4,2,10,40
99,3,50,1.98
63,0,98,161
6,1,20,-14
26,3,51,0.51
34,3,56,0.607
70,3,16,4.375
86,0,70,156
4,2,24,96
9,3,57,0.158
5,2,51,255
21,2,84,1764
42,1,73,-31
91,0,71,162
25,3,65,0.385
47,3,79,0.595
38,0,73,111
69,2,19,1311
97,0,18,115
54,3,13,4.154
35,1,74,-39
17,2,14,238
93,2,84,7812
68,1,44,24
88,2,46,4048
92,3,51,1.804
29,2,80,2320
72,1,53,19
7,0,58,65
49,0,21,70
50,3,55,0.909
71,0,66,137
38,3,21,1.81
43,3,21,2.048
30,1,69,-39
72,2,91,6552
42,1,6,36
72,2,53,3816
3,2,40,120
1,3,13,0.077
53,1,72,-19
17,0,77,94
97,0,85,182
91,1,77,14
26,1,35,-9
18,2,71,1278
88,1,69,19
82,1,63,19
80,0,41,121
60,3,7,8.571
1,2,52,52
88,0,34,122
49,0,88,137
48,1,67,-19
86,2,14,1204
30,1,2,28
29,2,94,2726
19,3,33,0.576
12,1,89,-77
50,1,94,-44
9,1,81,-72
89,0,71,160
12,3,48,0.25
53,1,5,48
20,2,44,880
72,0,60,132
71,2,96,6816
57,0,19,76
91,1,10,81
99,2,51,5049
13,1,90,-77
98,3,33,2.97
19,0,62,81
43,2,11,473
69,2,58,4002
78,2,63,4914
8,3,67,0.119
18,2,61,1098
54,2,69,3726
16,2,5,80
81,0,90,171
9,0,22,31
33,3,51,0.647
12,1,22,-10
20,2,15,300
50,1,27,23
91,0,1,92
9,1,14,-5
48,3,60,0.8
25,2,36,900
3,3,21,0.143
2,3,70,0.029
99,0,49,148
51,0,64,115
13,1,23,-10
58,2,76,4408
89,3,90,0.989
66,3,27,2.444
31,2,37,1147
11,3,29,0.379
3,0,67,70
17,3,73,0.233
69,0,23,92
91,0,68,159
40,1,50,-10
77,2,53,4081
90,3,91,0.989
62,3,75,0.827
14,1,98,-84
47,1,68,-21
55,3,71,0.775
36,3,89,0.404
11,3,92,0.12
11,1,90,-79
29,3,82,0.354
71,2,60,4260
29,2,59,1711
82,0,72,154
1,3,7,0.143
41,0,98,139
83,0,54,137
31,3,24,1.292
99,3,93,1.065
5,2,1,5
69,2,97,6693
15,3,36,0.417
14,1,31,-17
47,1,1,46
73,2,74,5402
53,0,28,81
70,1,59,11
6,1,99,-93
51,2,98,4998
79,2,27,2133
22,3,60,0.367
69,1,33,36
61,0,76,137
33,1,55,-22
41,2,7,287
24,3,90,0.267
29,2,73,2117
71,1,60,11
3,2,32,96
95,3,52,1.827
100,3,61,1.639
5,3,7,0.714
34,1,56,-22
62,2,6,372
86,2,57,4902
31,0,50,81
53,0,95,148
25,1,42,-17
75,3,89,0.843
62,1,60,2
36,0,51,87
21,0,10,31
70,2,45,3150
45,3,85,0.529
61,1,83,-22
44,0,99,143
86,3,79,1.089
70,2,70,4900
21,1,77,-56
5,0,36,41
70,2,95,6650
9,2,95,855
13,0,29,42
86,3,18,4.778
5,2,73,365
39,1,49,-10
46,2,69,3174
77,1,54,23
51,3,37,1.378
63,0,40,103
4,2,93,372
81,0,11,92
61,1,16,45
47,0,66,113
89,0,59,148
59,3,1,59.0
38,2,45,1710
6,0,92,98
44,2,84,3696
70,3,9,7.778
33,0,14,47
43,2,100,4300
94,0,60,154
39,2,72,2808
40,3,33,1.212
19,2,53,1007
31,1,99,-68
64,1,69,-5
39,0,85,124
62,3,22,2.818
4,3,44,0.091
86,0,79,165
86,3,74,1.162
26,0,70,96
27,1,65,-38
24,3,91,0.264
33,0,81,114
98,2,53,5194
83,1,93,-10
23,1,86,-63
38,0,82,120
97,0,27,124
23,1,24,-1
44,0,29,73
84,1,94,-10
5,1,80,-75
78,1,88,-10
48,2,77,3696
79,2,20,1580
49,0,30,79
8,0,56,64
55,2,58,3190
18,3,62,0.29
83,1,26,57
23,1,19,4
98,1,87,11
21,2,94,1974
83,2,37,3071
95,2,59,5605
17,0,86,103
19,0,4,23
41,0,49,90
84,1,27,57
5,1,13,-8
78,1,21,57
22,3,24,0.917
29,2,66,1914
1,2,61,61
88,0,43,131
49,0,97,146
73,3,78,0.936
28,0,34,62
8,1,47,-39
46,1,52,-6
39,2,61,2379
98,1,20,78
81,3,22,3.682
50,2,37,1850
56,3,3,18.667
72,0,69,141
58,0,17,75
19,0,71,90
47,2,2,94
52,1,2,50
19,2,18,342
66,0,65,131
16,1,24,-8
20,2,7,140
96,2,51,4896
80,1,97,-17
48,2,60,2880
12,2,74,888
27,0,2,29
78,3,56,1.393
8,2,78,624
91,0,10,101
9,2,61,549
14,3,7,2.0
60,3,26,2.308
99,0,58,157
51,0,73,124
48,1,37,11
80,3,39,2.051
58,0,84,142
19,3,42,0.452
29,3,74,0.392
77,3,97,0.794
51,1,39,12
10,2,20,200
59,2,51,3009
38,2,86,3268
45,2,63,2835
80,1,30,50
44,1,52,-8
13,1,60,-47
69,0,32,101
78,3,48,1.625
50,0,70,120
10,1,56,-46
7,1,48,-41
66,1,84,-18
18,3,28,0.643
99,1,54,45
63,1,76,-13
39,0,6,45
82,0,81,163
56,2,86,4816
99,2,23,2277
78,3,78,1.0
48,3,49,0.98
100,2,28,2800
62,1,50,12
100,1,55,45
12,2,12,144
47,0,54,101
98,3,23,4.261
17,2,78,1326
65,3,17,3.824
48,0,36,84
61,3,9,6.778
52,3,37,1.405
79,3,79,1.0
71,3,49,1.449
73,3,73,1.0
53,0,37,90
66,1,17,49
31,2,13,403
63,1,9,54
44,3,92,0.478
61,0,85,146
92,2,48,4416
29,1,13,16
14,1,68,-54
91,3,99,0.919
91,3,64,1.422
31,3,7,4.429
77,2,79,6083
6,2,99,594
42,3,45,0.933
26,3,14,1.857
43,2,62,2666
24,1,8,16
31,0,59,90
53,2,76,4028
64,2,42,2688
24,2,21,504
32,1,66,-34
24,2,89,2136
65,3,38,1.711
28,1,87,-59
49,0,18,67
1,0,33,34
71,0,63,134
43,2,96,4128
72,3,25,2.88
25,1,79,-54
96,3,2,48.0
72,1,11,61
17,1,35,-18
96,3,99,0.97
64,1,59,5
89,0,1,90
7,2,64,448
27,2,86,2322
64,3,68,0.941
89,1,90,-1
22,2,7,154
17,3,31,0.548
14,0,82,96
98,2,18,1764
66,2,86,5676
63,0,49,112
92,2,82,7544
80,0,38,118
8,3,68,0.118
81,0,20,101
28,1,20,8
60,1,94,-34
1,0,100,101
25,1,12,13
28,0,22,50
57,1,86,-29
50,0,67,117
31,1,22,9
89,1,85,4
86,0,21,107
50,3,69,0.725
89,0,68,157
33,0,23,56
45,2,66,2970
38,3,87,0.437
20,2,97,1940
4,3,59,0.068
79,3,27,2.926
83,1,16,67
8,2,77,616
71,3,44,1.614
2,3,4,0.5
81,0,87,168
32,3,42,0.762
16,2,10,160
64,0,43,107
86,0,88,174
18,2,68,1224
20,2,68,1360
30,1,96,-66
11,0,45,56
68,2,30,2040
33,0,90,123
14,3,6,2.333
4,3,53,0.075
79,1,51,28
19,1,44,-25
85,3,86,0.988
87,2,47,4089
16,0,46,62
95,3,68,1.397
38,0,91,129
97,0,36,133
82,0,2,84
20,2,39,780
82,1,90,-8
44,0,38,82
15,2,5,75
3,0,64,67
74,1,46,28
93,1,44,49
38,1,68,-30
95,2,88,8360
30,1,29,1
66,3,6,11.0
8,0,65,73
22,2,71,1562
22,1,97,-75
63,2,63,3969
18,2,58,1044
20,2,10,200
94,2,10,940
38,3,48,0.792
14,0,12,26
53,1,32,21
52,2,94,4888
50,3,89,0.562
16,2,36,576
14,2,15,210
34,2,40,1360
85,1,31,54
17,0,95,112
28,2,24,672
90,2,69,6210
49,1,53,-4
56,3,47,1.191
82,1,23,59
61,0,6,67
98,0,92,190
83,0,51,134
33,3,98,0.337
94,3,5,18.8
92,3,35,2.629
38,1,1,37
74,3,19,3.895
14,3,32,0.438
48,1,27,21
66,0,7,73
88,0,52,140
12,1,49,-37
55,2,86,4730
40,3,84,0.476
78,2,76,5928
57,2,35,1995
58,0,26,84
26,3,100,0.26
8,1,84,-76
46,1,89,-43
88,2,79,6952
66,0,74,140
16,2,62,992
10,2,7,70
40,1,77,-37
73,1,47,26
96,3,11,8.727
48,2,6,288
33,2,50,1650
98,3,27,3.63
13,3,65,0.2
36,0,48,84
58,0,93,151
100,0,56,156
69,2,78,5382
95,1,79,16
8,1,17,-9
4,3,17,0.235
90,2,71,6390
92,1,71,21
60,3,61,0.984
38,3,65,0.585
83,2,26,2158
8,3,82,0.098
83,2,15,1245
40,1,10,30
69,0,41,110
6,0,22,28
89,2,89,7921
43,2,24,1032
78,3,1,78.0
54,1,96,-42
50,0,79,129
81,2,49,3969
51,1,76,-25
57,3,75,0.76
95,1,12,83
44,1,89,-45
59,1,34,25
8,3,76,0.105
92,1,4,88
39,0,15,54
82,3,84,0.976
82,0,90,172
31,3,28,1.107
96,3,10,9.6
20,0,53,73
43,2,58,2494
10,1,93,-83
60,3,73,0.822
43,1,63,-20
86,0,9,95
47,0,63,110
48,0,45,93
54,1,29,25
77,3,24,3.208
70,1,19,51
65,1,95,-30
38,0,12,50
91,2,85,7735
65,3,52,1.25
62,1,87,-25
78,2,78,6084
52,2,59,3068
61,0,94,155
41,2,8,328
10,1,26,-16
97,1,88,9
71,0,5,76
26,0,67,93
73,3,93,0.785
13,3,59,0.22
50,2,25,1250
53,2,63,3339
41,2,95,3895
25,2,75,1875
65,1,28,37
31,0,68,99
13,3,6,2.167
95,3,31,3.065
29,1,50,-21
88,3,75,1.173
13,3,87,0.149
62,1,20,42
17,0,16,33
97,0,24,121
80,2,61,4880
18,2,55,990
43,3,18,2.389
74,2,43,3182
13,3,66,0.197
97,1,21,76
21,3,73,0.288
100,3,66,1.515
61,1,43,18
71,3,18,3.944
24,1,45,-21
49,0,27,76
1,0,42,43
50,0,9,59
21,1,37,-16
12,2,1,12
8,2,48,384
44,2,22,968
89,0,10,99
14,2,35,490
18,1,33,-15
19,0,1,20
63,0,58,121
49,3,34,1.441
81,0,29,110
91,3,37,2.459
15,2,83,1245
20,1,74,-54
47,2,23,1081
28,0,31,59
47,1,38,9
11,1,60,-49
89,0,77,166
33,0,32,65
18,3,14,1.286
72,0,66,138
51,0,3,54
67,1,68,-1
31,1,59,-28
91,3,38,2.395
55,3,15,3.667
40,3,42,0.952
87,2,70,6090
3,0,6,9
34,1,93,-59
21,3,2,10.5
86,0,97,183
86,1,61,25
57,2,80,4560
11,0,54,65
33,0,99,132
83,1,53,30
2,2,34,68
51,0,70,121
6,2,64,384
63,2,11,693
51,3,76,0.671
80,3,5,16.0
81,1,56,25
20,2,31,620
67,2,51,3417
45,1,78,-33
4,3,91,0.044
72,3,84,0.857
78,1,48,30
4,1,65,-61
28,2,39,1092
58,3,7,8.286
88,3,30,2.933
42,1,70,-28
3,0,73,76
53,2,12,636
99,2,73,7227
58,2,17,986
34,1,26,8
26,2,39,1014
13,3,67,0.194
8,0,74,82
71,2,75,5325
20,2,2,40
74,3,9,8.222
79,2,60,4740
14,0,21,35
93,0,100,193
74,1,83,-9
26,3,99,0.263
39,3,48,0.812
77,3,64,1.203
62,3,49,1.265
45,1,11,34
61,0,15,76
83,0,60,143
42,1,3,39
23,0,58,81
68,1,71,-3
71,3,58,1.224
70,1,98,-28
88,0,61,149
60,3,13,4.615
8,1,7,1
25,3,13,1.923
52,3,62,0.839
1,3,60,0.017
53,0,34,87
21,3,88,0.239
20,3,1,20.0
47,3,56,0.839
55,3,42,1.31
58,0,35,93
61,0,82,143
68,1,4,64
70,3,85,0.824
90,3,42,2.143
18,3,6,3.0
43,2,20,860
2,3,76,0.026
46,2,87,4002
98,3,85,1.153
27,2,25,675
88,3,97,0.907
95,3,58,1.638
36,2,20,720
71,2,39,2769
92,3,85,1.082
46,2,58,2668
47,2,91,4277
36,0,57,93
69,2,39,2691
100,0,65,165
70,2,50,3500
76,1,92,-16
99,3,62,1.597
24,2,57,1368
1,1,83,-82
87,3,52,1.673
39,1,88,-49
47,0,5,52
59,3,20,2.95
6,0,31,37
65,3,24,2.708
100,2,17,1700
73,0,86,159
66,1,44,22
99,1,14,85
5,1,50,-45
51,2,14,714
78,0,87,165
63,1,36,27
63,0,46,109
88,2,66,5808
25,0,89,114
62,3,55,1.127
5,2,11,55
62,1,10,52
54,3,16,3.375
31,3,44,0.705
1,1,16,-15
98,1,57,41
60,3,39,1.538
26,0,9,35
6,0,98,104
95,1,49,46
31,3,81,0.383
59,1,71,-12
79,3,19,4.158
94,3,53,1.774
64,3,32,2.0
38,0,21,59
66,2,88,5808
71,2,3,213
58,1,45,13
57,0,91,148
96,1,50,46
54,1,66,-12
87,1,36,51
38,2,9,342
9,0,94,103
77,3,83,0.928
17,1,62,-45
75,0,50,125
27,0,65,92
31,0,77,108
17,0,25,42
25,2,38,950
3,2,4,12
71,3,8,8.875
52,2,82,4264
54,2,94,5076
20,2,92,1840
28,1,47,-19
88,3,11,8.0
49,0,36,85
1,0,51,52
7,3,32,0.219
8,0,62,70
94,2,85,7990
4,1,77,-73
97,1,58,39
20,2,63,1260
68,3,40,1.7
72,0,8,80
5,2,83,415
61,1,80,-19
17,0,92,109
59,0,55,114
19,0,10,29
98,0,89,187
90,3,33,2.727
72,2,98,7056
81,0,38,119
18,1,70,-52
56,1,75,-19
85,0,74,159
28,0,40,68
20,2,34,680
83,2,33,2739
79,1,78,1
73,2,46,3358
51,0,12,63
92,2,34,3128
37,1,94,-57
66,3,41,1.61
75,1,99,-24
70,3,56,1.25
20,2,5,100
77,0,93,170
77,1,81,-4
10,2,19,190
18,1,3,15
74,1,73,1
3,0,15,18
56,1,8,48
38,1,95,-57
64,3,99,0.646
9,3,26,0.346
29,0,96,125
11,0,63,74
79,1,11,68
34,0,97,131
19,2,4,76
37,1,27,10
3,2,71,213
93,0,42,135
75,1,32,43
100,0,53,153
62,3,12,5.167
12,2,75,900
77,1,14,63
41,1,36,5
83,0,2,85
36,3,76,0.474
74,1,6,68
38,1,28,10
32,3,60,0.533
34,2,49,1666
21,2,68,1428
15,3,2,7.5
44,3,96,0.458
81,1,93,-12
62,2,56,3472
44,3,26,1.692
36,2,60,2160
80,2,92,7360
100,2,6,600
100,2,45,4500
94,2,25,2350
79,0,57,136
55,2,45,2475
20,3,60,0.333
6,1,84,-78
84,3,34,2.471
3,3,42,0.071
61,0,24,85
14,2,16,224
32,2,10,320
4,3,4,1.0
23,0,67,90
84,0,58,142
52,3,23,2.261
23,3,8,2.875
66,3,96,0.688
78,2,80,6240
97,2,11,1067
53,0,43,96
95,0,6,101
6,1,17,-11
12,2,13,156
29,3,43,0.674
8,1,44,-36
82,2,66,5412
47,3,71,0.662
2,1,38,-36
10,2,32,320
54,2,43,2322
15,2,31,465
94,1,38,56
61,2,96,5856
31,0,65,96
73,0,28,101
95,0,73,168
26,1,99,-73
65,2,87,5655
98,2,50,4900
11,3,28,0.393
95,1,39,56
9,2,58,522
12,3,75,0.16
59,1,61,-2
60,3,76,0.789
25,0,31,56
30,1,66,-36
60,2,69,4140
97,2,19,1843
65,0,47,112
23,2,97,2231
47,0,14,61
23,2,99,2277
16,3,45,0.356
91,1,74,17
73,0,95,168
26,1,32,-6
37,2,41,1517
72,2,79,5688
72,2,41,2952
88,1,66,22
52,3,32,1.625
78,0,96,174
63,0,55,118
96,3,31,3.097
25,0,98,123
39,2,64,2496
50,1,91,-41
87,3,66,1.318
43,0,69,112
76,2,37,2812
9,1,78,-69
68,2,79,5372
96,2,28,2688
20,2,95,1900
29,3,87,0.333
5,2,22,110
26,0,18,44
33,0,29,62
19,3,14,1.357
13,1,87,-74
30,0,54,84
52,0,99,151
27,1,50,-23
87,3,74,1.176
65,1,55,10
29,1,77,-48
78,2,82,6396
48,2,37,1776
57,0,100,157
89,3,60,1.483
50,1,24,26
67,0,11,78
9,1,11,-2
24,1,72,-48
83,3,71,1.169
70,3,19,3.684
4,1,5,-1
87,3,25,3.48
75,0,59,134
27,0,74,101
13,1,20,-7
81,2,63,5103
15,3,23,0.652
29,1,10,19
62,2,38,2356
43,2,71,3053
93,1,83,10
17,0,34,51
98,0,31,129
17,1,99,-82
45,0,33,78
4,2,78,312
67,0,78,145
24,1,5,19
14,1,95,-81
47,1,65,-18
5,0,96,101
11,1,87,-76
17,3,11,1.545
83,3,68,1.221
78,3,30,2.6
4,2,92,368
38,2,51,1938
59,3,47,1.255
10,0,97,107
96,2,95,9120
25,3,46,0.543
59,0,64,123
69,3,62,1.113
76,0,53,129
53,3,30,1.767
98,0,98,196
77,0,35,112
51,2,74,3774
54,3,37,1.459
99,3,89,1.112
91,2,45,4095
14,1,28,-14
20,2,26,520
27,2,72,1944
8,3,90,0.089
85,0,83,168
11,1,20,-9
90,3,65,1.385
29,0,38,67
26,3,41,0.634
90,0,84,174
90,2,62,5580
82,3,17,4.824
29,3,88,0.33
37,0,86,123
51,0,21,72
27,3,13,2.077
60,2,23,1380
47,3,31,1.516
71,1,57,14
9,2,24,216
55,0,57,112
85,3,88,0.966
36,3,77,0.468
26,3,10,2.6
31,3,42,0.738
32,1,26,6
100,3,24,4.167
8,2,89,712
75,3,73,1.027
77,3,95,0.811
34,1,53,-19
70,0,79,149
67,1,23,44
100,3,55,1.818
7,0,60,67
86,1,21,65
50,3,31,1.613
25,1,39,-14
41,3,19,2.158
96,3,84,1.143
98,3,38,2.579
86,2,87,7482
52,2,5,260
44,2,48,2112
33,2,27,891
100,0,62,162
18,0,8,26
81,1,16,65
58,2,99,5742
40,2,96,3840
6,2,21,126
88,3,92,0.957
96,3,41,2.341
81,3,94,0.862
68,1,98,-30
81,2,57,4617
87,0,47,134
37,2,44,1628
27,3,26,1.038
92,0,48,140
77,1,51,26
4,2,9,36
41,1,73,-32
83,2,22,1826
74,1,43,31
38,1,65,-27
18,0,75,93
79,0,66,145
19,3,45,0.422
35,1,61,-26
60,3,14,4.286
68,1,31,37
84,0,67,151
23,0,76,99
98,2,15,1470
89,3,10,8.9
97,2,100,9700
82,3,58,1.414
95,2,89,8455
26,1,27,-1
69,2,20,1380
30,1,56,-26
41,1,6,35
16,2,67,1072
14,3,77,0.182
8,2,46,368
31,1,96,-65
15,0,95,110
31,2,69,2139
80,3,26,3.077
87,3,16,5.438
11,3,55,0.2
96,1,8,88
62,0,89,151
88,1,56,32
36,3,49,0.735
82,1,50,32
27,1,62,-35
2,0,80,82
9,0,91,100
68,0,36,104
23,1,83,-60
31,2,93,2883
59,3,43,1.372
68,2,25,1700
78,3,2,39.0
73,0,37,110
95,0,82,177
32,0,63,95
84,1,91,-7
5,1,77,-72
8,3,6,1.333
41,2,71,2911
49,1,13,36
25,0,40,65
79,3,55,1.436
52,3,6,8.667
92,2,84,7728
1,0,48,49
43,0,11,54
65,0,56,121
52,2,47,2444
60,1,79,-19
82,3,67,1.224
33,3,66,0.5
98,1,84,14
93,2,96,8928
57,1,71,-14
95,1,76,19
89,1,70,19
3,3,54,0.056
9,1,1,8
52,0,41,93
43,2,33,1419
74,0,86,160
21,2,3,63
5,1,10,-5
69,2,59,4071
12,2,2,24
26,2,84,2184
52,1,66,-14
16,1,88,-72
72,3,93,0.774
54,1,93,-39
4,0,44,48
76,2,48,3648
46,1,49,-3
43,0,78,121
60,1,12,48
22,0,15,37
92,0,45,137
98,1,17,81
57,1,4,53
20,2,87,1740
80,3,28,2.857
95,1,9,86
89,1,3,86
75,0,1,76
24,2,61,1464
30,0,63,93
55,1,7,48
19,1,29,-10
7,2,92,644
96,0,55,151
16,1,21,-5
42,0,75,117
20,2,58,1160
54,1,26,28
14,3,78,0.179
59,2,56,3304
80,1,94,-14
89,3,32,2.781
3,0,12,15
67,0,20,87
23,2,95,2185
22,0,82,104
81,2,77,6237
25,2,86,2150
91,2,6,546
75,0,68,143
27,0,83,110
20,2,29,580
54,0,5,59
34,0,94,128
61,2,43,2623
93,0,39,132
21,2,92,1932
51,1,36,15
29,3,30,0.967
98,0,40,138
80,1,27,53
63,2,5,315
44,1,49,-5
76,3,59,1.288
45,0,42,87
77,3,79,0.975
46,2,64,2944
64,3,67,0.955
85,0,25,110
10,1,53,-43
22,2,78,1716
7,1,45,-38
54,0,72,126
4,1,37,-33
13,0,98,111
63,1,73,-10
8,2,60,480
15,0,16,31
76,0,62,138
94,3,83,1.133
62,1,47,15
77,0,44,121
23,0,64,87
24,0,46,70
85,0,92,177
9,3,2,4.5
29,0,47,76
63,1,6,57
95,0,3,98
73,1,32,41
37,1,54,-17
10,2,44,440
37,0,95,132
14,1,65,-51
100,0,4,104
55,0,66,121
71,3,92,0.772
68,3,49,1.388
73,2,4,292
2,0,68,70
26,2,16,416
60,0,67,127
39,2,29,1131
69,1,67,2
7,0,69,76
71,1,94,-23
64,3,2,32.0
3,3,50,0.06
35,3,46,0.761
85,2,48,4080
74,0,7,81
59,2,2,118
96,0,52,148
90,3,46,1.957
32,1,63,-31
51,3,29,1.759
78,0,26,104
100,0,71,171
26,2,79,2054
34,1,90,-56
10,3,74,0.135
79,0,8,87
18,0,17,35
40,0,62,102
28,1,84,-56
67,1,60,7
25,0,28,53
24,3,58,0.414
100,2,34,3400
25,1,76,-51
63,2,57,3591
43,3,6,7.167
31,1,86,-55
39,3,43,0.907
7,2,82,574
87,0,56,143
48,3,84,0.571
46,0,82,128
57,3,84,0.679
61,3,73,0.836
2,2,20,40
83,1,80,3
56,0,48,104
68,3,21,3.238
78,0,93,171
57,0,30,87
28,1,17,11
18,0,84,102
79,0,75,154
4,0,32,36
31,1,19,12
13,3,50,0.26
64,3,72,0.889
9,0,33,42
71,2,18,1278
90,0,23,113
27,0,4,31
6,3,81,0.074
35,1,98,-63
83,1,13,70
68,1,68,0
80,2,32,2560
68,2,97,6596
35,0,52,87
39,3,19,2.053
57,0,97,154
42,0,26,68
32,2,73,2336
10,3,19,0.526
62,0,98,160
90,1,100,-10
30,1,93,-63
10,3,7,1.429
53,3,88,0.602
9,0,100,109
42,1,30,12
68,0,45,113
70,2,13,910
33,3,4,8.25
53,1,96,-43
78,3,47,1.66
35,1,31,4
85,1,95,-10
73,0,46,119
22,2,3,66
2,3,98,0.02
32,0,72,104
82,1,87,-5
40,2,72,2880
48,1,91,-43
90,1,33,57
30,1,26,4
91,2,89,8099
72,3,50,1.44
8,2,59,472
43,0,20,63
31,2,45,1395
20,1,59,-39
79,2,24,1896
53,1,29,24
50,3,46,1.087
91,1,34,57
28,2,85,2380
85,1,28,57
42,3,26,1.615
30,0,5,35
52,0,50,102
10,0,94,104
82,1,20,62
59,0,61,120
20,3,54,0.37
41,3,74,0.554
94,3,61,1.541
76,3,93,0.817
17,3,9,1.889
15,1,54,-39
12,2,90,1080
48,1,24,24
12,1,46,-34
41,2,77,3157
76,2,59,4484
9,1,38,-29
41,3,10,4.1
52,2,70,3640
43,0,87,130
92,3,26,3.538
70,0,9,79
22,0,24,46
64,2,53,3392
3,3,88,0.034
75,0,10,85
30,0,72,102
34,0,36,70
53,2,55,2915
45,2,83,3735
16,3,54,0.296
91,3,8,11.375
83,2,29,2407
42,0,84,126
39,2,87,3393
60,0,55,115
40,1,74,-34
67,0,29,96
88,2,77,6776
22,0,91,113
37,1,66,-29
22,2,67,1474
75,0,77,152
54,0,14,68
12,0,58,70
13,0,40,53
93,0,48,141
3,3,93,0.032
92,1,68,24
14,3,89,0.157
22,2,14,308
76,0,4,80
98,0,49,147
34,2,67,2278
21,0,88,109
23,0,6,29
45,0,51,96
66,2,56,3696
46,0,33,79
14,1,55,-41
36,2,12,432
26,3,70,0.371
70,1,83,-13
54,0,81,135
66,2,78,5148
88,3,71,1.239
59,3,68,0.868
92,1,1,91
47,3,22,2.136
15,0,25,40
36,3,28,1.286
2,3,92,0.022
63,3,56,1.125
71,1,84,-13
76,0,71,147
10,1,90,-80
94,3,67,1.403
55,0,8,63
77,0,53,130
62,0,19,81
23,0,73,96
84,0,64,148
57,3,24,2.375
2,0,10,12
99,1,88,11
24,0,55,79
46,3,57,0.807
70,1,16,54
6,1,56,-50
57,2,5,285
62,1,84,-22
2,1,77,-75
95,0,12,107
36,1,20,16
33,1,12,21
79,2,17,1343
12,3,52,0.231
68,3,29,2.345
100,0,13,113
55,0,75,130
28,3,10,2.8
27,2,41,1107
2,0,77,79
41,3,87,0.471
28,1,7,21
7,0,78,85
29,1,47,-18
3,3,2,1.5
22,3,18,1.222
39,1,73,-34
73,0,34,107
43,3,23,1.87
74,0,16,90
40,3,1,40.0
84,2,55,4620
51,3,45,1.133
86,2,6,516
78,0,35,113
61,1,40,21
79,0,17,96
24,1,42,-18
25,0,37,62
18,3,30,0.6
68,2,43,2924
21,1,34,-13
45,3,39,1.154
16,2,98,1568
11,3,89,0.124
87,2,21,1827
87,0,65,152
46,0,91,137
56,3,18,3.111
39,1,6,33
52,0,38,90
